gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_Churn,Risk_Category
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.2,1412.65,0.024552146,0,Low
1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,86.0,1532.45,0.7177583,1,High
0,0,1,1,3,1,0,1,0,0,0,0,0,2,0,1,2,80.3,250.05,0.8563109,1,High
1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,1090.6,0.041040555,0,Low
1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,23.75,1446.8,0.07008342,0,Low
1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,0.678269,1,High
0,0,1,1,62,1,2,0,0,0,0,0,2,2,0,1,1,70.45,4300.45,0.40388817,1,Medium
1,0,0,0,17,1,2,0,2,0,0,0,0,2,0,0,0,65.75,1111.2,0.38605565,1,Medium
1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,3,24.6,190.1,0.64408153,1,High
1,0,1,1,64,1,0,0,2,0,2,2,2,0,2,0,3,69.25,4447.75,0.03313887,0,Low
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,0.90258783,1,High
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,0.8025991,1,High
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,49.95,810.2,0.6361399,1,High
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1830.05,0.014960451,0,Low
1,0,0,0,30,1,2,1,2,2,2,0,0,0,1,0,0,90.4,2820.65,0.17091127,0,Low
0,0,1,0,49,1,2,1,2,0,0,0,2,2,0,1,3,100.85,4847.35,0.6053173,1,High
1,0,1,0,61,1,2,0,2,0,2,2,0,2,2,0,1,75.35,4729.3,0.04569455,0,Low
1,0,1,1,47,1,2,1,0,2,0,0,2,0,0,0,2,87.2,4017.45,0.58324397,1,Medium
1,0,0,0,20,1,0,0,2,0,2,0,0,2,0,0,1,64.4,1398.6,0.31905416,0,Low
1,0,1,1,34,1,0,1,0,0,0,0,2,0,0,0,2,78.3,2564.3,0.6207336,1,High
0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1685.9,0.031931456,0,Low
1,0,0,1,54,1,0,1,2,2,0,2,2,2,1,1,2,105.85,5826.65,0.50349444,1,Medium
1,1,1,0,61,1,2,1,0,2,2,2,2,0,1,1,3,98.3,6066.55,0.23103668,0,Low
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.95,228.4,0.89030075,1,High
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,19.45,270.2,0.08585299,0,Low
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.15,1529.2,0.859533,1,High
0,0,1,1,3,1,0,0,0,2,0,0,2,0,0,1,1,58.7,168.6,0.7439507,1,High
1,0,0,0,25,1,0,2,1,1,1,1,1,1,0,1,3,20.15,536.35,0.1901732,0,Low
1,0,0,0,30,1,2,0,2,0,0,0,0,2,0,1,3,64.5,1888.45,0.38028535,1,Medium
0,0,1,0,21,0,1,0,2,0,0,0,0,0,0,0,2,28.5,629.35,0.43014085,1,Medium
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,0.785718,1,High
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,19.4,289.3,0.23784283,0,Low
1,1,1,0,23,1,0,1,0,0,0,0,2,2,0,1,2,90.45,2117.25,0.74996173,1,High
0,0,1,1,45,1,2,1,2,2,0,0,2,2,0,1,2,105.15,4730.9,0.6699462,1,High
0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,2033.05,0.21520287,0,Low
0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,90.15,987.95,0.7744428,1,High
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,0.7501779,1,High
0,0,1,0,56,1,2,1,0,0,2,2,2,2,2,0,0,103.2,5744.35,0.23140652,0,Low
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,75.8,75.8,0.8775538,1,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.45,19.45,0.5484816,1,Medium
0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15,0.80948615,1,High
0,1,1,0,55,1,0,1,0,0,2,2,2,0,2,0,1,88.8,4805.3,0.10090818,0,Low
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,30.9,59.05,0.7670191,1,High
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,85.9,6110.75,0.031804048,0,Low
0,1,0,0,45,0,1,0,0,0,0,0,0,2,1,0,2,34.2,1596.6,0.3086083,0,Low
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1046.2,0.03232856,0,Low
0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,95.25,4424.2,0.4155187,1,Medium
1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,50.3,92.75,0.7192466,1,High
0,0,1,0,2,1,0,1,2,0,0,2,0,0,0,1,2,80.15,194.55,0.65415055,1,High
0,0,1,0,12,1,0,0,0,2,0,0,0,0,0,1,2,51.25,612.1,0.53762615,1,Medium
0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,89.6,6127.6,0.46415633,1,Medium
1,0,1,1,69,1,0,1,0,0,0,2,2,2,2,1,1,95.2,6671.7,0.1718721,0,Low
1,1,0,1,56,1,0,1,2,0,0,0,2,2,1,0,1,94.8,5264.3,0.38939655,1,Medium
0,1,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.25,303.7,0.77847975,1,High
1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4818.8,0.063848406,0,Low
1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05,0.55879617,1,Medium
1,0,1,1,62,1,2,1,2,2,2,2,2,2,2,0,0,115.55,7159.05,0.19106124,0,Low
1,0,1,1,63,1,2,2,1,1,1,1,1,1,2,0,1,24.65,1574.5,0.02713847,0,Low
0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2879.2,0.15941593,0,Low
1,0,1,1,5,1,0,2,1,1,1,1,1,1,0,0,3,19.45,86.05,0.3061383,0,Low
1,1,1,0,49,1,2,1,2,2,2,0,0,0,0,1,2,88.2,4159.45,0.53317904,1,Medium
0,0,1,1,62,1,2,1,2,0,0,0,2,2,2,1,0,101.15,6638.35,0.17286159,0,Low
0,0,1,0,55,1,0,0,2,2,0,2,0,0,2,0,3,56.8,3112.05,0.0440754,0,Low
0,1,1,0,71,1,0,1,2,2,2,2,2,0,2,1,2,99.4,7168.25,0.07135759,0,Low
0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,20.1,1326.25,0.015605162,0,Low
1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,2234.55,0.18700142,0,Low
1,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.95,495.15,0.092162214,0,Low
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.85,8317.95,0.06281102,0,Low
0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,1,0,19.25,679.8,0.08817673,0,Low
1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,1,3,62.8,62.8,0.82257926,1,High
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,2,105.5,7544.0,0.1263571,0,Low
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.85,1188.25,0.032328174,0,Low
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.5,676.7,0.8483037,1,High
0,0,0,0,1,1,0,0,0,0,2,2,2,2,1,0,1,74.1,74.1,0.455893,1,Medium
0,0,1,1,30,1,2,1,0,2,2,2,2,2,0,1,2,107.5,3242.5,0.70999545,1,High
1,0,0,0,64,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1240.15,0.023949966,0,Low
1,0,0,0,63,1,2,0,2,2,2,2,0,0,1,0,0,68.8,4111.35,0.07524663,0,Low
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,0,1,84.45,5899.85,0.02446576,0,Low
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,75.0,632.95,0.56593454,1,Medium
0,0,0,0,62,1,2,0,0,2,2,2,2,2,2,0,0,84.5,5193.2,0.05214803,0,Low
1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,7530.8,0.32556465,0,Low
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,44.75,270.95,0.612475,1,High
0,0,1,1,70,1,2,0,2,0,0,2,2,2,2,1,0,80.6,5460.2,0.06884854,0,Low
0,1,0,0,20,1,0,1,0,0,0,0,2,0,0,0,0,80.7,1614.2,0.5771602,1,Medium
0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,2,75.6,402.5,0.81584847,1,High
0,0,1,1,24,0,1,0,2,2,2,0,2,2,1,0,2,57.6,1367.75,0.25212827,0,Low
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,44.05,483.7,0.5854977,1,Medium
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,110.6,7962.2,0.12294226,0,Low
0,0,1,1,66,1,0,0,2,2,0,2,0,0,2,1,1,58.2,3810.8,0.040062703,0,Low
0,0,1,1,45,1,0,0,2,0,2,2,2,2,2,1,3,81.0,3533.6,0.06756449,0,Low
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.7,1396.9,0.02540743,0,Low
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55,0.7823356,1,High
0,0,0,0,28,1,0,0,0,0,2,0,2,0,0,1,0,59.55,1646.45,0.42571196,1,Medium
0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.55,8127.6,0.5141258,1,Medium
0,0,0,0,36,1,0,0,2,2,2,2,0,2,1,1,3,75.55,2680.15,0.19048494,0,Low
1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,86.6,1281.0,0.83379596,1,High
0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,85.2,1553.9,0.7892782,1,High
0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,97.65,3207.55,0.80263597,1,High
1,0,1,1,42,0,1,0,0,2,2,0,0,2,1,1,1,45.1,2049.05,0.27824405,0,Low
1,0,0,0,48,1,2,0,2,0,0,2,0,2,1,1,0,70.95,3629.2,0.20371799,0,Low
1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,109.55,5124.55,0.7042864,1,High
0,0,1,1,39,1,2,1,0,2,2,2,0,0,1,1,2,89.55,3474.45,0.24703066,0,Low
0,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,1,20.9,202.3,0.048956648,0,Low
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.95,147.5,0.2874461,0,Low
0,0,0,0,3,1,2,2,1,1,1,1,1,1,0,0,3,24.6,86.35,0.37762246,1,Medium
1,0,0,0,8,1,0,0,2,0,2,0,0,2,0,1,2,66.7,579.0,0.45460305,1,Medium
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,0.631606,1,High
1,0,1,1,32,1,0,1,2,2,2,0,0,2,1,0,3,94.8,3131.55,0.35044837,1,Medium
1,0,1,1,60,1,0,0,2,2,2,2,0,0,1,1,0,65.85,3928.3,0.07201811,0,Low
0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,0,19.95,187.75,0.30121765,0,Low
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1710.15,0.020529825,0,Low
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,76.35,0.3229037,0,Low
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.25,69.25,0.91280913,1,High
0,0,1,1,43,0,1,0,2,2,0,2,2,0,1,1,0,51.25,2151.6,0.1272659,0,Low
1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,0.49806318,1,Medium
0,0,1,0,23,1,0,0,0,0,2,2,0,0,0,0,2,54.25,1221.55,0.32605594,0,Low
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.4,1496.45,0.015403205,0,Low
1,0,1,0,22,1,0,0,2,0,0,2,0,0,1,1,1,56.25,1292.2,0.12661014,0,Low
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.15,25.15,0.83034223,1,High
1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1713.1,0.032114305,0,Low
1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,1748.9,0.08539814,0,Low
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.2,25.2,0.8864302,1,High
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,0.73997146,1,High
0,0,1,0,15,1,0,1,0,2,0,0,0,0,0,0,0,75.35,1114.55,0.5789914,1,Medium
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,0,20.4,609.1,0.03769138,0,Low
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.15,20.15,0.5780287,1,Medium
1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,105.0,7133.25,0.60080916,1,High
0,0,1,1,0,0,1,0,2,2,2,2,2,0,2,0,1,56.05,0.0,0.09236862,0,Low
1,0,0,1,3,1,0,0,0,0,0,0,2,0,0,1,1,54.7,169.45,0.7640097,1,High
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.0,141.6,0.04835869,0,Low
1,0,1,1,64,1,0,0,2,0,2,0,2,2,1,1,1,73.05,4688.65,0.17177588,0,Low
0,0,1,0,28,1,0,2,1,1,1,1,1,1,0,0,3,20.5,563.05,0.1575078,0,Low
0,0,1,0,57,1,2,1,0,0,2,0,2,2,1,1,1,100.75,5985.0,0.5361884,1,Medium
0,0,1,1,14,1,2,1,0,0,2,0,0,2,0,1,2,87.25,1258.6,0.8433549,1,High
1,0,0,0,19,1,0,2,1,1,1,1,1,1,2,1,3,19.95,373.5,0.041462377,0,Low
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2,0.8073859,1,High
0,0,1,0,51,0,1,0,0,2,0,0,2,2,0,1,2,49.65,2553.35,0.5821104,1,Medium
0,0,1,0,67,1,2,0,2,2,2,0,0,0,2,0,3,65.65,4322.85,0.032971464,0,Low
1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,2,20.45,250.8,0.2917808,0,Low
1,0,1,1,72,0,1,0,2,0,2,2,2,2,2,0,0,60.95,4549.05,0.026916487,0,Low
1,0,1,1,66,1,0,2,1,1,1,1,1,1,1,1,2,20.35,1359.5,0.06989933,0,Low
0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,88.35,1639.3,0.70119506,1,High
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,2,19.5,178.85,0.35068557,1,Medium
0,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,1,75.2,633.85,0.7823038,1,High
1,0,1,0,48,1,2,1,2,2,2,0,2,2,0,1,0,111.45,5315.1,0.63318336,1,High
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,735.5,0.60845935,1,High
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,94.75,889.9,0.8975951,1,High
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,1290.0,0.8702592,1,High
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,78.45,330.05,0.80424064,1,High
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,0.83185345,1,High
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6474.4,0.018600386,0,Low
0,0,1,1,51,1,0,0,2,2,2,2,2,2,2,0,1,85.5,4421.95,0.05645807,0,Low
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,41.05,2452.7,0.44141704,1,Medium
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,85.6,813.85,0.87116003,1,High
1,1,1,0,61,1,2,1,0,2,0,0,0,0,0,1,2,82.15,4904.85,0.5268377,1,Medium
1,0,0,0,54,1,0,1,2,0,2,2,0,0,1,0,2,84.4,4484.05,0.15922296,0,Low
0,0,0,0,33,1,2,0,2,2,0,0,0,0,0,1,3,60.9,2033.85,0.34271428,0,Low
0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,0,20.25,538.2,0.044322398,0,Low
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,0.9306184,1,High
1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9,0.5623621,1,Medium
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0.5726427,1,Medium
1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,84.35,3858.05,0.05791836,0,Low
0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,1,0,19.85,854.8,0.046383005,0,Low
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,70.0,347.4,0.40419102,1,Medium
1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,82.3,5815.15,0.020547725,0,Low
0,0,1,1,58,1,2,0,0,2,0,0,2,0,0,1,0,66.8,3970.4,0.36937743,1,Medium
0,0,0,0,70,0,1,0,2,2,2,2,0,0,2,1,0,44.6,3058.15,0.04200542,0,Low
1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,98.45,6145.2,0.3097304,0,Low
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.7,129.2,0.7622939,1,High
0,0,1,1,46,1,2,2,1,1,1,1,1,1,1,0,3,24.95,1165.9,0.085408844,0,Low
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,49.95,49.95,0.8254796,1,High
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,0.6189281,1,High
0,0,0,0,48,1,0,1,2,0,2,2,2,2,2,1,1,102.5,4904.25,0.26543686,0,Low
1,0,0,0,64,1,2,0,0,2,2,2,2,2,2,0,1,86.55,5632.55,0.05338358,0,Low
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1643.25,0.015340314,0,Low
0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,740.55,0.5256369,1,Medium
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,3217.55,0.74820673,1,High
0,0,1,1,72,1,0,0,2,2,2,0,0,2,2,0,1,68.75,4888.2,0.023946505,0,Low
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,0.7208076,1,High
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,1,20.1,620.55,0.07824306,0,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,20.35,0.5539351,1,Medium
0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,0.47747144,1,Medium
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2,0.429481,1,Medium
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,100.05,6254.2,0.46414223,1,Medium
0,0,0,0,4,1,0,1,0,0,2,0,0,2,0,1,1,82.85,319.6,0.84412766,1,High
0,0,0,0,24,1,2,1,2,0,0,2,0,0,0,1,2,84.35,1938.05,0.53135496,1,Medium
0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,294.5,0.08603794,0,Low
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.95,58.3,0.3611096,1,Medium
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,99.8,442.85,0.8904556,1,High
0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,35.0,553.0,0.6519025,1,High
1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,546.45,0.62632877,1,High
0,0,0,0,35,1,2,2,1,1,1,1,1,1,2,0,0,23.3,797.1,0.04785902,0,Low
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,76.0,76.0,0.9091244,1,High
1,0,0,1,66,1,2,2,1,1,1,1,1,1,2,1,1,25.3,1673.8,0.034919266,0,Low
1,0,0,1,8,0,1,0,2,0,0,2,0,2,2,1,3,44.55,343.45,0.096598275,0,Low
0,0,1,0,71,1,2,1,2,0,2,0,2,2,1,1,1,104.1,7412.25,0.26433334,0,Low
0,0,1,1,43,1,2,1,0,0,2,0,0,2,0,1,0,92.55,4039.0,0.5650237,1,Medium
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,93.85,170.85,0.9356106,1,High
1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2948.6,0.7161317,1,High
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,84.3,1308.4,0.77995044,1,High
1,0,1,1,65,1,2,1,2,2,2,2,0,0,2,0,1,94.55,6078.75,0.09526686,0,Low
1,0,0,0,35,1,2,1,0,0,2,2,2,0,0,0,2,95.5,3418.2,0.58067894,1,Medium
1,0,0,0,64,1,0,1,2,2,0,0,2,2,1,1,1,100.3,6603.8,0.3173653,0,Low
0,0,1,1,58,0,1,0,0,0,2,2,2,2,2,1,1,55.5,3166.9,0.093698524,0,Low
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,0.4595895,1,Medium
1,0,1,1,67,1,2,1,0,2,0,0,0,2,0,1,0,89.55,6373.1,0.46532845,1,Medium
1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,1,3,19.15,1177.05,0.04627172,0,Low
0,0,1,0,60,1,2,1,0,2,0,0,2,2,0,1,2,99.8,5985.75,0.6439822,1,High
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,84.4,732.5,0.8567442,1,High
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,113.05,7869.05,0.26796302,0,Low
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,101.1,1504.05,0.87073874,1,High
0,0,0,1,48,1,0,2,1,1,1,1,1,1,1,0,3,19.95,936.7,0.07226835,0,Low
1,0,1,0,12,1,0,0,0,0,2,2,2,2,0,1,2,74.15,741.4,0.66452783,1,High
1,1,1,0,71,1,2,1,2,2,2,2,0,0,1,1,2,92.0,6585.2,0.068274766,0,Low
1,1,0,0,44,1,0,1,0,0,2,0,0,0,0,0,2,73.85,3122.4,0.6008871,1,High
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.45,50.45,0.8722676,1,High
1,0,1,1,45,1,2,2,1,1,1,1,1,1,2,0,3,24.45,1088.25,0.040652227,0,Low
0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35,0.10643337,0,Low
0,0,1,0,43,1,2,0,0,0,0,2,2,0,1,1,0,64.85,2908.2,0.1865709,0,Low
1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,20.75,739.9,0.19128382,0,Low
1,0,1,0,9,1,0,0,2,2,0,2,2,0,0,1,3,68.95,593.85,0.32604292,0,Low
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,1132.75,0.85227007,1,High
0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,7227.45,0.45349327,1,Medium
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.4,193.6,0.9118599,1,High
1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,0.3232098,0,Low
0,0,0,0,40,1,0,0,0,0,2,0,0,0,1,1,3,50.25,2023.55,0.1536447,0,Low
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,75.55,349.65,0.8185974,1,High
1,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,1,19.9,153.95,0.11515557,0,Low
0,1,1,0,58,1,2,1,0,2,0,0,2,2,1,1,0,97.8,5458.8,0.44980088,1,Medium
0,0,1,1,52,1,0,1,2,0,2,0,2,2,1,0,2,100.3,5244.45,0.47971362,1,Medium
1,0,1,0,3,1,0,0,0,0,2,2,0,0,0,1,3,55.8,154.55,0.65204996,1,High
1,0,0,1,41,1,0,1,2,2,2,2,2,2,2,1,2,111.15,4507.15,0.34407073,0,Low
1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,2031.95,0.6918162,1,High
1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,2,50.05,50.05,0.84354025,1,High
1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45,0.7955508,1,High
1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,20.85,473.9,0.21267724,0,Low
0,1,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,106.8,0.34113398,0,Low
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,1,3,19.35,152.6,0.31665927,0,Low
1,0,0,0,18,1,2,0,2,0,2,0,2,0,0,0,3,69.5,1199.4,0.34229282,0,Low
1,1,0,0,52,0,1,0,2,0,0,0,2,2,0,1,1,48.8,2555.05,0.44624147,1,Medium
1,0,0,0,31,1,0,1,0,2,0,0,2,2,0,1,2,94.5,2979.2,0.7077839,1,High
1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,1,3,20.65,654.85,0.18728967,0,Low
0,0,1,0,36,1,2,1,2,2,2,2,0,2,2,1,1,106.05,3834.4,0.29719725,0,Low
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,100.0,1534.75,0.85328376,1,High
1,0,1,0,42,1,2,1,0,0,2,2,2,2,1,1,2,108.3,4586.15,0.62842727,1,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.55,20.55,0.56698775,1,Medium
0,0,0,0,60,1,0,1,0,2,2,0,2,2,2,1,2,99.65,5941.05,0.2776928,0,Low
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,85.3,424.15,0.87099946,1,High
1,0,1,0,22,1,2,1,2,0,0,2,2,0,0,0,1,95.9,2234.95,0.51444954,1,Medium
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,3,20.0,666.75,0.06990102,0,Low
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.4,281.0,0.78244895,1,High
1,0,0,0,9,1,0,0,2,0,0,2,0,2,0,0,3,64.95,547.8,0.27581716,0,Low
1,0,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,74.6,74.6,0.8533258,1,High
1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,571.15,0.43396303,1,Medium
0,0,0,0,23,1,2,0,0,0,0,2,2,2,1,1,3,73.75,1756.6,0.3209649,0,Low
1,0,0,0,62,1,2,1,2,2,0,0,0,2,1,1,0,92.3,5731.45,0.16583157,0,Low
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,98.8,3475.55,0.58161205,1,Medium
0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,156.85,0.24514315,0,Low
1,0,1,0,31,1,2,1,0,0,2,0,2,0,0,0,1,88.65,2683.2,0.59321946,1,Medium
